Image,Features
04866_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02719_00_rendered.png,[0.       0.       0.       ... 0.       1.882427 0.      ]
01550_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00974_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05442_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14523_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11815_00_rendered.png,[0.         0.         0.         ... 0.         0.05555487 0.        ]
03489_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07792_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01759_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09357_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07826_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02510_00_rendered.png,[0.        0.        0.        ... 0.        0.4830556 0.       ]
10638_00_rendered.png,[0.        0.        0.        ... 0.        0.2796948 0.       ]
07472_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13825_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05816_00_rendered.png,[0.        0.        0.        ... 0.4918934 0.        0.       ]
03769_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11441_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12608_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05739_00_rendered.png,[0.        0.        0.        ... 1.1228577 0.        0.       ]
14658_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01422_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04540_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01876_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10917_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06690_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06924_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12573_00_rendered.png,[0.        0.        0.        ... 0.6477777 1.3954895 0.       ]
10497_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04774_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03626_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08061_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03992_00_rendered.png,[0.         0.         0.         ... 0.         0.25024807 0.        ]
04494_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10777_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01616_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09218_00_rendered.png,[0.         0.         0.         ... 0.         0.47254372 0.        ]
07969_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10858_00_rendered.png,[0.         0.         0.         ... 0.         0.52699566 0.        ]
07646_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01939_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09283_00_rendered.png,[0.       0.       0.       ... 1.355968 0.       0.      ]
05596_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11595_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12868_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05676_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13645_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02724_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02890_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10226_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01347_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09749_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08964_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03097_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12216_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08530_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04225_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13314_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02275_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09432_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14246_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11324_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00245_00_rendered.png,[0.         0.         0.         ... 0.2547959  0.37596273 0.        ]
09866_00_rendered.png,[0.         0.         0.         ... 1.1701392  0.32199717 0.        ]
07317_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02195_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03238_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12359_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11110_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14392_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10089_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07123_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02041_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01208_00_rendered.png,[0.        0.        0.        ... 0.        0.6823361 0.       ]
09606_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13120_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05113_00_rendered.png,[0.        0.        0.        ... 0.        0.6020918 0.       ]
14072_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00391_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05188_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03143_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12022_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09929_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07258_00_rendered.png,[0.        0.        0.        ... 0.        0.6150489 0.       ]
04011_00_rendered.png,[0.         0.         0.         ... 0.         0.03515947 0.        ]
01173_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10012_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06021_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14309_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02133_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11382_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14100_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06228_00_rendered.png,[0.        0.        0.        ... 0.        1.9870284 0.       ]
05061_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00103_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04218_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07051_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09494_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04283_00_rendered.png,[0.        0.        0.        ... 0.        0.1634916 0.       ]
13329_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10160_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01001_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02248_00_rendered.png,[0.         0.         0.         ... 0.         0.23150253 0.        ]
06153_00_rendered.png,[0.         0.         0.         ... 0.         0.02139688 0.        ]
08596_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11319_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12150_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03031_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08676_00_rendered.png,[0.         0.         0.         ... 0.22875321 0.         0.        ]
10280_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03205_00_rendered.png,[0.         0.         0.         ... 0.57690275 0.28390527 0.        ]
08442_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12364_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04357_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01235_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10354_00_rendered.png,[0.        0.        0.        ... 0.3169446 1.5625095 0.       ]
12084_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08816_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06367_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00337_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08739_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11256_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13186_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09914_00_rendered.png,[0.        0.        0.        ... 0.        0.5932238 0.       ]
07265_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07185_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09540_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13266_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05255_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14334_00_rendered.png,[0.        0.        0.        ... 0.5782324 0.        0.       ]
12446_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06811_00_rendered.png,[0.        0.        0.        ... 0.0293988 0.        0.       ]
08360_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10822_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04475_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01943_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07988_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10796_00_rendered.png,[0.        0.        0.        ... 0.7876692 0.        0.       ]
10476_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09119_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04821_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08080_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06445_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03973_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11574_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00415_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05697_00_rendered.png,[0.         0.         0.         ... 0.         0.35867143 0.        ]
12889_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09182_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07547_00_rendered.png,[0.         0.         0.         ... 0.         0.62065053 0.        ]
13544_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14416_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11920_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00841_00_rendered.png,[0.        0.        0.        ... 0.        0.1308732 0.       ]
05577_00_rendered.png,[0.         0.         0.         ... 0.         0.26791883 0.        ]
09056_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01458_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02611_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10539_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07493_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03788_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05743_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14622_00_rendered.png,[0.        0.        0.        ... 0.5520984 0.        0.       ]
00995_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03468_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00621_00_rendered.png,[0.         0.         0.         ... 0.37461042 0.04089701 0.        ]
11740_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12509_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13490_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01897_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01723_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10642_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06671_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05438_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14559_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12592_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08154_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12672_00_rendered.png,[0.        0.        0.        ... 0.        0.4803052 0.       ]
06591_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00753_00_rendered.png,[0.         0.         0.         ... 0.         0.57633567 0.        ]
06798_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11986_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02483_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07601_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04448_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13602_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09124_00_rendered.png,[0.         0.         0.         ... 0.95809066 0.11204422 0.        ]
06478_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12700_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11549_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08026_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03661_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04733_00_rendered.png,[0.         0.         0.         ... 0.         0.44967318 0.        ]
04887_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13699_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10730_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13579_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02418_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01651_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10884_00_rendered.png,[0.         0.         0.         ... 0.19135273 0.         0.        ]
03581_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06703_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02998_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01465_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10504_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03801_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12960_00_rendered.png,[0.         0.         0.         ... 0.         0.86983395 0.        ]
06963_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03455_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01785_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01831_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04507_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07861_00_rendered.png,[0.        0.        0.        ... 0.5220071 0.        0.       ]
09310_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13436_00_rendered.png,[0.         0.         0.         ... 0.         0.17159033 0.        ]
00687_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08289_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05405_00_rendered.png,[0.         0.         0.         ... 0.         0.32047892 0.        ]
00933_00_rendered.png,[0.         0.         0.         ... 0.         0.25015008 0.        ]
11852_00_rendered.png,[0.         0.         0.         ... 0.         0.26691568 0.        ]
14684_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08169_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00567_00_rendered.png,[0.         0.         0.         ... 0.08473539 0.         0.        ]
05851_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11406_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02903_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13862_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03104_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08743_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06386_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12385_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01134_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10055_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07164_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13287_00_rendered.png,[0.        0.        0.        ... 0.7178637 0.        0.       ]
00036_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11157_00_rendered.png,[0.         0.         0.         ... 1.0561199  0.36568284 0.        ]
05154_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14035_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09641_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02006_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13167_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07284_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06129_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11083_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13353_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09475_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02232_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09795_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04119_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07350_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09821_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11363_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00202_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05080_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00299_00_rendered.png,[0.         0.         0.         ... 0.15635121 0.         0.        ]
08697_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06252_00_rendered.png,[0.        0.        0.        ... 1.1556815 1.0794046 0.       ]
08923_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13028_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10261_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01300_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02149_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04182_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04262_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10181_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11018_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03330_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08577_00_rendered.png,[0.         0.         0.         ... 0.         0.18915677 0.        ]
00179_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07222_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09953_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10388_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14093_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00370_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03139_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12058_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11211_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00090_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05212_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14373_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02340_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01109_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10068_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13221_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01192_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07159_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04310_00_rendered.png,[0.         0.         0.         ... 0.21098244 0.         0.        ]
08405_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03242_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12323_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05289_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05169_00_rendered.png,[0.        0.        0.        ... 0.        0.8908007 0.       ]
06320_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01272_00_rendered.png,[0.         0.         0.         ... 0.         0.14399433 0.        ]
10313_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06114_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10127_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09448_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04124_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08985_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12117_00_rendered.png,[0.        0.        0.        ... 0.        0.5645492 0.       ]
08631_00_rendered.png,[0.        0.        0.        ... 2.6899223 0.        0.       ]
03076_00_rendered.png,[0.      0.      0.      ... 0.      0.90942 0.     ]
14147_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05026_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09887_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02174_00_rendered.png,[0.        0.        0.        ... 0.        0.0640614 0.       ]
09733_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02294_00_rendered.png,[0.         0.         0.         ... 0.23995888 1.4082117  0.        ]
07016_00_rendered.png,[0.         0.         0.         ... 0.         0.02141631 0.        ]
00144_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07325_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08679_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11316_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14194_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05315_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00197_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08599_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13326_00_rendered.png,[0.         0.         0.         ... 0.         0.08399916 0.        ]
04217_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01095_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03345_00_rendered.png,[0.         0.         0.         ... 0.         0.05823243 0.        ]
08502_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12224_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01375_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10214_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06013_00_rendered.png,[0.         0.         0.         ... 0.         0.02735686 0.        ]
13269_00_rendered.png,[0.        0.        0.        ... 0.        0.3718984 0.       ]
10020_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01141_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02308_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13189_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04023_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11259_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12010_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03171_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08736_00_rendered.png,[0.        0.        0.        ... 1.0574545 0.        0.       ]
00338_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08882_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14040_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06368_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08819_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05121_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13112_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09634_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09980_00_rendered.png,[0.         0.         0.         ... 1.7122768  0.32611084 0.        ]
04358_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02393_00_rendered.png,[0.         0.         0.         ... 0.         0.53623486 0.        ]
06088_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00043_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07318_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04151_00_rendered.png,[0.        0.        0.        ... 1.018915  1.3032289 0.       ]
06281_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12282_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05328_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01033_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13380_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00131_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03378_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14132_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03098_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07383_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02101_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09746_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01348_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10229_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11184_00_rendered.png,[0.         0.         0.         ... 0.20309675 0.         0.        ]
05267_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13254_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02335_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09572_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07257_00_rendered.png,[0.        0.        0.        ... 0.5391296 0.        0.       ]
09926_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09692_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11264_00_rendered.png,[0.        0.        0.        ... 0.9862367 0.        0.       ]
00305_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06355_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08824_00_rendered.png,[0.         0.         0.         ... 0.70467484 0.         0.        ]
08790_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04085_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09609_00_rendered.png,[0.         0.         0.         ... 0.56396985 0.19391322 0.        ]
01207_00_rendered.png,[0.         0.         0.         ... 1.0069157  0.20686316 0.        ]
10086_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04365_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08470_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03237_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11881_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11735_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10918_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01879_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02584_00_rendered.png,[0.         0.         0.         ... 0.07208216 1.5367341  0.        ]
09023_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02664_00_rendered.png,[0.         0.         0.         ... 0.05699098 0.         0.        ]
05882_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12928_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14657_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05736_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03849_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12607_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03766_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05819_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08121_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04980_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04634_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10983_00_rendered.png,[0.         0.         0.         ... 0.         0.13117969 0.        ]
10637_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
